date,place,subp_credit_all,subp_credit_coc,subp_credit_whi,debt_in_collect_all,debt_in_collect_coc,debt_in_collect_whi,median_debt_in_collect_all,median_debt_in_collect_coc,median_debt_in_collect_whi,avg_cc_util_all,avg_cc_util_coc,avg_cc_util_whi,stud_loan_del_rate_all,stud_loan_del_rate_coc,stud_loan_del_rate_whi,cc_del_rate_all,cc_del_rate_coc,cc_del_rate_whi,auto_retail_loan_del_rate_all,auto_retail_loan_del_rate_coc,auto_retail_loan_del_rate_whi,mortgage_del_rate_all,mortgage_del_rate_coc,mortgage_del_rate_whi,afs_cred_all,afs_cred_coc,afs_cred_whi,del_afs_credit_rate_all,del_afs_credit_rate_coc,del_afs_credit_rate_whi
6/30/2020,16023,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*
6/30/2020,16025,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*
6/30/2020,16027,22.98,n/a**,21.66,28.66,n/a**,27.51,1981.00,n/a**,2110,26.95,n/a**,26.71,12.63,n/a**,11.5,5.13,n/a**,4.99,3.14,n/a**,2.96,1.19,n/a**,1,9.16,n/a**,9.04,9.9,n/a**,9.13
6/30/2020,16029,12.61,n/a**,12.61,19.82,n/a**,19.82,n/a*,n/a**,n/a*,19.6,n/a**,19.6,n/a*,n/a**,n/a*,1.64,n/a**,1.64,1.61,n/a**,1.61,n/a*,n/a**,n/a*,2.7,n/a**,2.7,n/a*,n/a**,n/a*
6/30/2020,16031,21.61,n/a**,21.61,29.68,n/a**,29.68,1795.00,n/a**,1795,25.27,n/a**,25.27,n/a*,n/a**,n/a*,4.21,n/a**,4.21,5.56,n/a**,5.56,0,n/a**,0,4.03,n/a**,4.03,n/a*,n/a**,n/a*
6/30/2020,16033,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**
6/30/2020,16035,14.81,n/a**,14.81,20,n/a**,20,n/a*,n/a**,n/a*,23.88,n/a**,23.88,n/a*,n/a**,n/a*,1.43,n/a**,1.43,1.54,n/a**,1.54,n/a*,n/a**,n/a*,3.7,n/a**,3.7,n/a*,n/a**,n/a*
6/30/2020,16037,9.86,n/a**,9.86,8.45,n/a**,8.45,n/a*,n/a**,n/a*,17.46,n/a**,17.46,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,0,n/a**,0,n/a*,n/a**,n/a*
6/30/2020,16039,22.51,n/a**,22.51,26.41,n/a**,26.41,1419.00,n/a**,1419,29.97,n/a**,29.97,15.38,n/a**,15.38,4.23,n/a**,4.23,3.23,n/a**,3.23,1.5,n/a**,1.5,4.33,n/a**,4.33,n/a*,n/a**,n/a*
6/30/2020,16041,16.59,n/a**,16.59,17.54,n/a**,17.54,n/a*,n/a**,n/a*,21.55,n/a**,21.55,n/a*,n/a**,n/a*,1.63,n/a**,1.63,2,n/a**,2,5.33,n/a**,5.33,2.37,n/a**,2.37,n/a*,n/a**,n/a*
6/30/2020,16043,12.94,n/a**,12.56,18.91,n/a**,18.09,n/a*,n/a**,n/a*,24.45,n/a**,24.33,n/a*,n/a**,n/a*,0.87,n/a**,0.88,0,n/a**,0,0,n/a**,0,5.97,n/a**,6.03,n/a*,n/a**,n/a*
6/30/2020,16045,17.33,n/a**,17.33,24.55,n/a**,24.55,1485.00,n/a**,1485,26.79,n/a**,26.79,n/a*,n/a**,n/a*,1.18,n/a**,1.18,2.13,n/a**,2.13,1.35,n/a**,1.35,7.22,n/a**,7.22,n/a*,n/a**,n/a*
6/30/2020,16047,18.75,n/a**,17.76,24.11,n/a**,23.03,1765.00,n/a**,n/a*,29.86,n/a**,28.98,n/a*,n/a**,n/a*,4.55,n/a**,3.85,0,n/a**,0,0,n/a**,n/a*,7.59,n/a**,5.26,n/a*,n/a**,n/a*
6/30/2020,16049,12.61,n/a**,12.61,14.86,n/a**,14.86,n/a*,n/a**,n/a*,20.23,n/a**,20.23,n/a*,n/a**,n/a*,7.69,n/a**,7.69,0,n/a**,0,0,n/a**,0,2.25,n/a**,2.25,n/a*,n/a**,n/a*
6/30/2020,16051,13.09,n/a**,12.37,17.04,n/a**,16.49,2826.00,n/a**,2922,20.74,n/a**,20.85,5.08,n/a**,3.51,2.16,n/a**,1.79,0.54,n/a**,0.56,1.4,n/a**,0.71,2.96,n/a**,3.09,n/a*,n/a**,n/a*
6/30/2020,16053,21.16,n/a**,21.16,26.38,n/a**,26.38,1663.00,n/a**,1663,29.46,n/a**,29.46,n/a*,n/a**,n/a*,3.19,n/a**,3.19,2.68,n/a**,2.68,1.12,n/a**,1.12,6.67,n/a**,6.67,n/a*,n/a**,n/a*
6/30/2020,16055,15.66,n/a**,15.52,18.17,n/a**,18.05,2936.00,n/a**,2939,24.5,n/a**,24.54,10.81,n/a**,10.89,3.96,n/a**,3.96,1.29,n/a**,1.33,0.46,n/a**,0.47,7.04,n/a**,7.04,8.51,n/a**,8.84
6/30/2020,16057,12.82,n/a**,12.82,15.01,n/a**,15.01,1631.00,n/a**,1631,22.78,n/a**,22.78,7.63,n/a**,7.63,1.64,n/a**,1.64,1.44,n/a**,1.44,0.64,n/a**,0.64,2.36,n/a**,2.36,n/a*,n/a**,n/a*
6/30/2020,16059,12.07,n/a**,12.17,16.38,n/a**,16.52,n/a*,n/a**,n/a*,22.72,n/a**,22.92,n/a*,n/a**,n/a*,1.54,n/a**,1.56,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1.72,n/a**,1.74,n/a*,n/a**,n/a*
6/30/2020,16061,16.85,n/a**,16.85,22.47,n/a**,22.47,n/a*,n/a**,n/a*,20.26,n/a**,20.26,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,2.25,n/a**,2.25,n/a*,n/a**,n/a*
6/30/2020,16063,14.71,n/a**,14.71,25,n/a**,25,n/a*,n/a**,n/a*,29.8,n/a**,29.8,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,5.88,n/a**,5.88,n/a*,n/a**,n/a*
6/30/2020,16065,10.18,n/a**,10.18,12.33,n/a**,12.33,958.00,n/a**,958,20.31,n/a**,20.31,1.96,n/a**,1.96,2.71,n/a**,2.71,3.05,n/a**,3.05,0,n/a**,0,0.98,n/a**,0.98,n/a*,n/a**,n/a*
6/30/2020,16067,24.04,n/a**,20.07,26.23,n/a**,21.51,2426.00,n/a**,2742,25.52,n/a**,23.43,n/a*,n/a**,n/a*,4.44,n/a**,2.86,3.9,n/a**,3.39,0,n/a**,0,5.74,n/a**,4.66,n/a*,n/a**,n/a*
6/30/2020,16069,18.39,n/a*,17.97,20.88,n/a*,19.51,3001.00,n/a*,3012,24.65,n/a*,24.23,13.4,n/a*,11.96,2.81,n/a*,2.66,1.31,n/a*,1.39,1.51,n/a*,1.55,6.42,n/a*,6.14,n/a*,n/a*,n/a*
6/30/2020,16071,7.25,n/a**,7.25,17.39,n/a**,17.39,n/a*,n/a**,n/a*,24.08,n/a**,24.08,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,2.9,n/a**,2.9,n/a*,n/a**,n/a*
6/30/2020,16073,24.57,n/a**,23.16,30.29,n/a**,31.58,2805.00,n/a**,n/a*,21.84,n/a**,22.02,n/a*,n/a**,n/a*,4.88,n/a**,n/a*,6.35,n/a**,n/a*,n/a*,n/a**,n/a*,5.71,n/a**,5.26,n/a*,n/a**,n/a*
6/30/2020,16075,22.17,n/a**,22.17,28.82,n/a**,28.82,2743.00,n/a**,2743,26.95,n/a**,26.95,16.42,n/a**,16.42,4.27,n/a**,4.27,1.26,n/a**,1.26,0,n/a**,0,7.64,n/a**,7.64,n/a*,n/a**,n/a*
6/30/2020,16077,17.65,n/a**,n/a*,23.53,n/a**,n/a*,n/a*,n/a**,n/a*,23.09,n/a**,n/a*,n/a*,n/a**,n/a*,1.92,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,2.94,n/a**,n/a*,n/a*,n/a**,n/a*
6/30/2020,16079,20.63,n/a**,20.63,25.11,n/a**,25.11,3572.00,n/a**,3572,25.36,n/a**,25.36,n/a*,n/a**,n/a*,5.31,n/a**,5.31,2.41,n/a**,2.41,n/a*,n/a**,n/a*,5.83,n/a**,5.83,n/a*,n/a**,n/a*
6/30/2020,16081,17.55,n/a**,17.55,20.21,n/a**,20.21,n/a*,n/a**,n/a*,20.55,n/a**,20.55,n/a*,n/a**,n/a*,3.42,n/a**,3.42,1.28,n/a**,1.28,0,n/a**,0,2.66,n/a**,2.66,n/a*,n/a**,n/a*
6/30/2020,16083,21.09,n/a**,21.05,23.97,n/a**,23.9,1594.00,n/a**,1594,26.41,n/a**,26.29,10.5,n/a**,10.67,4.15,n/a**,4.22,3.46,n/a**,3.51,0.98,n/a**,0.99,9.81,n/a**,9.74,12.03,n/a**,12.31
6/30/2020,16085,9.36,n/a**,9.41,12.87,n/a**,12.94,n/a*,n/a**,n/a*,22.75,n/a**,22.7,n/a*,n/a**,n/a*,0.89,n/a**,0.9,2.9,n/a**,2.9,1.72,n/a**,1.72,2.92,n/a**,2.94,n/a*,n/a**,n/a*
6/30/2020,16087,21.48,n/a**,21.48,28.19,n/a**,28.19,n/a*,n/a**,n/a*,26.5,n/a**,26.5,n/a*,n/a**,n/a*,2.47,n/a**,2.47,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,6.04,n/a**,6.04,n/a*,n/a**,n/a*
6/30/2020,17001,21.25,n/a**,21.22,25.36,n/a**,25.33,1928.00,n/a**,1877,21.58,n/a**,21.63,12.93,n/a**,12.93,4.6,n/a**,4.61,3.95,n/a**,3.66,1.1,n/a**,1.1,2.26,n/a**,2.27,n/a*,n/a**,n/a*
6/30/2020,17003,31.17,n/a*,n/a*,37.66,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,9.09,n/a*,n/a*,n/a*,n/a*,n/a*
6/30/2020,17005,22.32,n/a**,22.32,30.8,n/a**,30.8,2546.00,n/a**,2546,24.24,n/a**,24.24,n/a*,n/a**,n/a*,3.73,n/a**,3.73,4.4,n/a**,4.4,1.37,n/a**,1.37,2.23,n/a**,2.23,n/a*,n/a**,n/a*
6/30/2020,17007,19.43,n/a**,19.46,24.2,n/a**,24.1,1902.00,n/a**,1835,25.75,n/a**,25.74,9.92,n/a**,10,5.51,n/a**,5.52,3.7,n/a**,3.72,1.92,n/a**,1.92,3.86,n/a**,3.74,n/a*,n/a**,n/a*
6/30/2020,17009,24.62,n/a**,24.62,32.31,n/a**,32.31,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,4.62,n/a**,4.62,n/a*,n/a**,n/a*
6/30/2020,17011,17.78,n/a*,18.02,24.63,n/a*,24.81,1420.00,n/a*,1417,22.91,n/a*,22.86,10.14,n/a*,10.61,3.16,n/a*,3.29,2.52,n/a*,2.64,2.58,n/a*,2.68,3.33,n/a*,3.49,n/a*,n/a*,n/a*
6/30/2020,17013,12.82,n/a**,12.99,28.21,n/a**,28.57,n/a*,n/a**,n/a*,23.66,n/a**,24.06,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,2.56,n/a**,2.6,n/a*,n/a**,n/a*
6/30/2020,17015,15.74,n/a**,15.74,24.26,n/a**,24.26,1902.00,n/a**,1902,25.85,n/a**,25.85,n/a*,n/a**,n/a*,4.86,n/a**,4.86,3.06,n/a**,3.06,0,n/a**,0,2.98,n/a**,2.98,n/a*,n/a**,n/a*
6/30/2020,17017,25,n/a**,25,31.77,n/a**,31.77,1965.00,n/a**,1965,19.31,n/a**,19.31,n/a*,n/a**,n/a*,3.57,n/a**,3.57,2.35,n/a**,2.35,n/a*,n/a**,n/a*,4.17,n/a**,4.17,n/a*,n/a**,n/a*
6/30/2020,17019,20.14,n/a**,19.57,25.53,n/a**,25.92,1830.00,n/a**,2017,22.27,n/a**,23.23,9.71,n/a**,10.18,3.8,n/a**,3.19,3.66,n/a**,3.48,1.11,n/a**,1.24,3.88,n/a**,4.39,13.27,n/a**,12.22
6/30/2020,17021,24.08,n/a**,24.08,30.2,n/a**,30.2,2092.00,n/a**,2092,25.32,n/a**,25.32,8.82,n/a**,8.82,3.16,n/a**,3.16,2.7,n/a**,2.7,0,n/a**,0,2.86,n/a**,2.86,n/a*,n/a**,n/a*
6/30/2020,17023,22.81,n/a**,22.81,28.07,n/a**,28.07,2399.00,n/a**,2399,23.73,n/a**,23.73,n/a*,n/a**,n/a*,3.31,n/a**,3.31,4.88,n/a**,4.88,n/a*,n/a**,n/a*,6.58,n/a**,6.58,n/a*,n/a**,n/a*
6/30/2020,17025,24.04,n/a**,24.04,33.33,n/a**,33.33,1531.00,n/a**,1531,26.91,n/a**,26.91,n/a*,n/a**,n/a*,4.3,n/a**,4.3,5.36,n/a**,5.36,n/a*,n/a**,n/a*,4.92,n/a**,4.92,n/a*,n/a**,n/a*
6/30/2020,17027,16.27,n/a**,16.27,23.69,n/a**,23.69,1053.00,n/a**,1053,22.96,n/a**,22.96,6.85,n/a**,6.85,1.58,n/a**,1.58,2.74,n/a**,2.74,3.68,n/a**,3.68,2.81,n/a**,2.81,n/a*,n/a**,n/a*
6/30/2020,17029,29.99,n/a**,29.99,35.95,n/a**,35.95,2615.00,n/a**,2615,26.39,n/a**,26.39,17.44,n/a**,17.44,4.68,n/a**,4.68,3.8,n/a**,3.8,1.69,n/a**,1.69,3.93,n/a**,3.93,n/a*,n/a**,n/a*
6/30/2020,17031,24.29,39.19,11.33,29.76,45.54,16.07,1486.00,1568.00,1299,25.03,33.41,19.36,11.99,18.29,6.42,5.12,8.69,3.01,4.49,7.3,1.95,1.99,3.43,1.35,4.63,7.4,2.22,11.01,11.54,11.38
6/30/2020,17033,19.93,n/a**,20.14,24.05,n/a**,24.31,2040.00,n/a**,2040,23.41,n/a**,23.3,n/a*,n/a**,n/a*,4.32,n/a**,4.4,1.46,n/a**,1.49,2,n/a**,2.02,3.78,n/a**,3.82,n/a*,n/a**,n/a*
6/30/2020,17035,13.87,n/a**,13.87,21.39,n/a**,21.39,n/a*,n/a**,n/a*,20.35,n/a**,20.35,n/a*,n/a**,n/a*,2.17,n/a**,2.17,4.48,n/a**,4.48,n/a*,n/a**,n/a*,0.58,n/a**,0.58,n/a*,n/a**,n/a*
6/30/2020,17037,19.81,n/a**,19.75,25.5,n/a**,25.45,1609.00,n/a**,1612,25.26,n/a**,25.26,11.07,n/a**,11.07,3.61,n/a**,3.61,2.56,n/a**,2.56,1.81,n/a**,1.81,2.95,n/a**,2.95,n/a*,n/a**,n/a*
6/30/2020,17039,21.43,n/a**,21.43,27.82,n/a**,27.82,1579.00,n/a**,1579,26.95,n/a**,26.95,n/a*,n/a**,n/a*,1.32,n/a**,1.32,2.73,n/a**,2.73,1.33,n/a**,1.33,3.38,n/a**,3.38,n/a*,n/a**,n/a*
6/30/2020,17041,14.53,n/a**,14.53,18.92,n/a**,18.92,1915.00,n/a**,1915,21.74,n/a**,21.74,n/a*,n/a**,n/a*,0.55,n/a**,0.55,0,n/a**,0,3.61,n/a**,3.61,3.72,n/a**,3.72,n/a*,n/a**,n/a*
6/30/2020,17043,13.21,21.74,11.29,20.21,30.84,17.72,1294.00,1480.00,1260,20.41,28.18,19.16,7.52,11.26,6.85,3,5.11,2.73,2.06,0.95,1.88,1.39,2,1.28,2.92,4.91,2.5,10.67,n/a*,10.83
6/30/2020,17045,27.41,n/a**,27.41,33.7,n/a**,33.7,2562.00,n/a**,2562,25.22,n/a**,25.22,n/a*,n/a**,n/a*,5.6,n/a**,5.6,2.68,n/a**,2.68,4.29,n/a**,4.29,3.33,n/a**,3.33,n/a*,n/a**,n/a*
6/30/2020,17047,15.56,n/a**,15.56,20,n/a**,20,n/a*,n/a**,n/a*,22.61,n/a**,22.61,n/a*,n/a**,n/a*,1.82,n/a**,1.82,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,0,n/a**,0,n/a*,n/a**,n/a*
6/30/2020,17049,20.77,n/a**,20.77,26.23,n/a**,26.23,1713.00,n/a**,1713,20.24,n/a**,20.24,11.67,n/a**,11.67,4.08,n/a**,4.08,1.39,n/a**,1.39,1.83,n/a**,1.83,2.82,n/a**,2.82,n/a*,n/a**,n/a*
6/30/2020,17051,20.33,n/a**,20.33,27.24,n/a**,27.24,2383.00,n/a**,2383,23.68,n/a**,23.68,n/a*,n/a**,n/a*,1.57,n/a**,1.57,1.8,n/a**,1.8,3.51,n/a**,3.51,2.85,n/a**,2.85,n/a*,n/a**,n/a*
6/30/2020,17053,20.35,n/a**,20.35,25.22,n/a**,25.22,1546.00,n/a**,1546,26.63,n/a**,26.63,n/a*,n/a**,n/a*,4.58,n/a**,4.58,4.76,n/a**,4.76,1.47,n/a**,1.47,2.65,n/a**,2.65,n/a*,n/a**,n/a*
6/30/2020,17055,25.92,n/a**,25.92,33.78,n/a**,33.78,1771.00,n/a**,1771,25.64,n/a**,25.64,n/a*,n/a**,n/a*,6.08,n/a**,6.08,6.59,n/a**,6.59,3.31,n/a**,3.31,7.02,n/a**,7.02,n/a*,n/a**,n/a*
6/30/2020,17057,25.76,n/a**,25.76,32.45,n/a**,32.45,1665.00,n/a**,1665,25.49,n/a**,25.49,11.84,n/a**,11.84,5.22,n/a**,5.22,5.02,n/a**,5.02,2.01,n/a**,2.01,4.26,n/a**,4.26,n/a*,n/a**,n/a*
6/30/2020,17059,28.09,n/a**,28.09,23.6,n/a**,23.6,n/a*,n/a**,n/a*,32.56,n/a**,32.56,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,6.74,n/a**,6.74,n/a*,n/a**,n/a*
6/30/2020,17061,20.71,n/a**,20.71,25.76,n/a**,25.76,1242.00,n/a**,1242,28.34,n/a**,28.34,n/a*,n/a**,n/a*,0.9,n/a**,0.9,1.03,n/a**,1.03,0,n/a**,0,5.56,n/a**,5.56,n/a*,n/a**,n/a*
6/30/2020,17063,22.34,n/a**,22.34,29.91,n/a**,29.91,1672.00,n/a**,1672,26.65,n/a**,26.65,6.67,n/a**,6.67,3.45,n/a**,3.45,2.76,n/a**,2.76,0.41,n/a**,0.41,4.24,n/a**,4.24,n/a*,n/a**,n/a*
6/30/2020,17065,15,n/a**,15,23,n/a**,23,n/a*,n/a**,n/a*,19.61,n/a**,19.61,n/a*,n/a**,n/a*,0,n/a**,0,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,0,n/a**,0,n/a*,n/a**,n/a*
6/30/2020,17067,17.69,n/a**,17.69,23.47,n/a**,23.47,2358.00,n/a**,2358,21.88,n/a**,21.88,n/a*,n/a**,n/a*,5.59,n/a**,5.59,2.75,n/a**,2.75,2.67,n/a**,2.67,1.81,n/a**,1.81,n/a*,n/a**,n/a*
6/30/2020,17069,20.97,n/a**,20.97,25.81,n/a**,25.81,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,3.23,n/a**,3.23,n/a*,n/a**,n/a*
6/30/2020,17071,18.48,n/a**,18.48,23.91,n/a**,23.91,n/a*,n/a**,n/a*,17.59,n/a**,17.59,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,3.26,n/a**,3.26,n/a*,n/a**,n/a*
6/30/2020,17073,18.66,n/a**,18.78,20.44,n/a**,20.58,2003.00,n/a**,2003,25.2,n/a**,25.41,12.96,n/a**,13.08,3.93,n/a**,3.96,3.28,n/a**,3.3,3.46,n/a**,3.5,2.61,n/a**,2.62,n/a*,n/a**,n/a*
6/30/2020,17075,23.6,n/a**,23.71,27.8,n/a**,27.7,1770.00,n/a**,1750,23.33,n/a**,23.18,n/a*,n/a**,n/a*,5.24,n/a**,5.26,5.56,n/a**,5.56,0.81,n/a**,0.82,3.04,n/a**,2.82,n/a*,n/a**,n/a*
6/30/2020,17077,28.24,n/a**,28.24,32.95,n/a**,32.95,1464.00,n/a**,1464,24.38,n/a**,24.38,12.8,n/a**,12.8,5.47,n/a**,5.47,6.23,n/a**,6.23,2.65,n/a**,2.65,5.85,n/a**,5.85,n/a*,n/a**,n/a*
6/30/2020,17079,13.33,n/a**,13.33,21.33,n/a**,21.33,n/a*,n/a**,n/a*,18.18,n/a**,18.18,n/a*,n/a**,n/a*,3.45,n/a**,3.45,1.69,n/a**,1.69,2,n/a**,2,2,n/a**,2,n/a*,n/a**,n/a*
6/30/2020,17081,27.37,n/a**,27.69,35.8,n/a**,36.16,1699.00,n/a**,1669,26.65,n/a**,26.16,11.67,n/a**,11.67,6.16,n/a**,6.03,5.84,n/a**,5.95,1.37,n/a**,1.42,5.51,n/a**,5.64,n/a*,n/a**,n/a*
6/30/2020,17083,13.77,n/a**,13.77,24.26,n/a**,24.26,888.00,n/a**,888,22.59,n/a**,22.59,n/a*,n/a**,n/a*,3.91,n/a**,3.91,2.92,n/a**,2.92,1.94,n/a**,1.94,2.3,n/a**,2.3,n/a*,n/a**,n/a*
6/30/2020,17085,10.08,n/a*,9.84,14.99,n/a*,14.75,2174.00,n/a*,2337,19.05,n/a*,19.05,n/a*,n/a*,n/a*,4.12,n/a*,4.12,0.64,n/a*,0.64,1.63,n/a*,1.63,2.45,n/a*,2.46,n/a*,n/a*,n/a*
6/30/2020,17087,17.68,n/a**,17.68,22.65,n/a**,22.65,n/a*,n/a**,n/a*,22.27,n/a**,22.27,n/a*,n/a**,n/a*,0.92,n/a**,0.92,6.58,n/a**,6.58,n/a*,n/a**,n/a*,1.66,n/a**,1.66,n/a*,n/a**,n/a*
6/30/2020,17089,18.53,30.78,10.17,25.74,39.68,16.03,1276.00,1133.00,1419,23.58,27.67,20.51,8.41,16.44,5.11,3.78,5.56,2.68,3.29,5.99,1.48,1.99,2.72,1.48,3.75,4.93,2.6,10.49,12.64,9.35
6/30/2020,17091,26.23,n/a*,20.55,33.67,n/a*,27.95,1878.00,n/a*,1923,27.18,n/a*,27.48,10.53,n/a*,8.88,5.75,n/a*,5.08,5.04,n/a*,3.58,3.17,n/a*,2.38,5.12,n/a*,5.11,3.49,n/a*,3.45
6/30/2020,17093,15.89,n/a**,14.02,25.29,n/a**,22.6,1440.00,n/a**,1271,27.94,n/a**,26.94,8.73,n/a**,8.33,3.8,n/a**,2.95,1.81,n/a**,1.9,2.04,n/a**,2.27,3.48,n/a**,3.06,8.33,n/a**,n/a*
6/30/2020,17095,26.43,n/a**,26.4,33.52,n/a**,33.52,2008.00,n/a**,2006,27.66,n/a**,27.7,16.28,n/a**,16.28,4.55,n/a**,4.56,4.71,n/a**,4.71,1.69,n/a**,1.69,4.31,n/a**,4.33,n/a*,n/a**,n/a*
6/30/2020,17097,16,35.27,9.49,21.03,42.58,13.68,1574.00,1885.00,1360,22.37,30.78,20.03,8.56,17.97,6.11,3.53,5.95,2.88,2.6,5.93,1.56,1.72,3.5,1.36,3.15,7.03,2.03,7.33,5.33,7.35
6/30/2020,17099,20.91,n/a**,20.92,28.85,n/a**,28.87,1669.00,n/a**,1669,24.72,n/a**,24.74,8.58,n/a**,8.58,3.44,n/a**,3.45,2.27,n/a**,2.27,1.63,n/a**,1.63,3.58,n/a**,3.59,3.33,n/a**,3.33
6/30/2020,17101,23.88,n/a**,23.78,33.33,n/a**,32.93,1997.00,n/a**,2202,29.35,n/a**,28.16,n/a*,n/a**,n/a*,3.92,n/a**,3.57,1.37,n/a**,1.72,n/a*,n/a**,n/a*,5.47,n/a**,5.49,n/a*,n/a**,n/a*
6/30/2020,17103,22.49,n/a**,22.49,27.4,n/a**,27.4,2007.00,n/a**,2007,27.24,n/a**,27.24,13.16,n/a**,13.16,3.74,n/a**,3.74,2.37,n/a**,2.37,0,n/a**,0,5.52,n/a**,5.52,n/a*,n/a**,n/a*
6/30/2020,17105,19.83,n/a**,19.83,28.87,n/a**,28.87,1543.00,n/a**,1543,22.65,n/a**,22.65,n/a*,n/a**,n/a*,2.09,n/a**,2.09,2.2,n/a**,2.2,2.33,n/a**,2.33,4.7,n/a**,4.7,n/a*,n/a**,n/a*
6/30/2020,17107,24.37,n/a**,24.37,27.79,n/a**,27.79,2069.00,n/a**,2069,28.16,n/a**,28.16,9.72,n/a**,9.72,3.61,n/a**,3.61,4.88,n/a**,4.88,0.75,n/a**,0.75,3.42,n/a**,3.42,n/a*,n/a**,n/a*
6/30/2020,17109,23.5,n/a**,23.5,27.25,n/a**,27.25,2084.00,n/a**,2084,25.13,n/a**,25.13,14.29,n/a**,14.29,5.07,n/a**,5.07,3.23,n/a**,3.23,2.17,n/a**,2.17,4,n/a**,4,n/a*,n/a**,n/a*
6/30/2020,17111,13.53,n/a**,13.37,17.81,n/a**,17.42,1590.00,n/a**,1550,23.09,n/a**,22.99,6.7,n/a**,6.81,3.4,n/a**,3.35,2.15,n/a**,2.04,1.62,n/a**,1.55,3.07,n/a**,3.05,6.8,n/a**,5.71
6/30/2020,17113,17.62,n/a**,17.63,24.54,n/a**,24.57,1493.00,n/a**,1501,21.95,n/a**,21.92,10.3,n/a**,10.33,2.85,n/a**,2.86,2.11,n/a**,2,1.87,n/a**,1.75,3.11,n/a**,3.08,7.89,n/a**,8
6/30/2020,17115,30.91,n/a*,30.75,38,n/a*,37.7,2507.00,n/a*,2565,24.91,n/a*,24.92,14.62,n/a*,14.29,3.67,n/a*,3.47,5.81,n/a*,5.58,1.88,n/a*,1.9,5.81,n/a*,5.9,11.58,n/a*,11.58
6/30/2020,17117,22.28,n/a**,22.28,27.07,n/a**,27.07,2083.00,n/a**,2083,23.82,n/a**,23.82,7.92,n/a**,7.92,4.11,n/a**,4.11,4.52,n/a**,4.52,4.02,n/a**,4.02,4.02,n/a**,4.02,n/a*,n/a**,n/a*
6/30/2020,17119,22.57,52.17,21.9,30.69,57.61,30.07,1541.00,2217.00,1535,25.98,n/a*,25.97,12.76,n/a*,12.29,3.54,n/a*,3.58,3.14,n/a*,3.02,1.66,n/a*,1.67,4.39,4.35,4.4,6.59,n/a*,6.74
6/30/2020,17121,31.79,n/a**,31.79,41.71,n/a**,41.71,1626.00,n/a**,1626,29.41,n/a**,29.41,11.48,n/a**,11.48,5.92,n/a**,5.92,6.01,n/a**,6.01,2.99,n/a**,2.99,5.47,n/a**,5.47,n/a*,n/a**,n/a*
6/30/2020,17123,20.69,n/a**,20.69,22.99,n/a**,22.99,n/a*,n/a**,n/a*,19.86,n/a**,19.86,n/a*,n/a**,n/a*,4.08,n/a**,4.08,3.33,n/a**,3.33,5.17,n/a**,5.17,2.87,n/a**,2.87,n/a*,n/a**,n/a*
