date,place,subp_credit_all,subp_credit_coc,subp_credit_whi,debt_in_collect_all,debt_in_collect_coc,debt_in_collect_whi,median_debt_in_collect_all,median_debt_in_collect_coc,median_debt_in_collect_whi,avg_cc_util_all,avg_cc_util_coc,avg_cc_util_whi,stud_loan_del_rate_all,stud_loan_del_rate_coc,stud_loan_del_rate_whi,cc_del_rate_all,cc_del_rate_coc,cc_del_rate_whi,auto_retail_loan_del_rate_all,auto_retail_loan_del_rate_coc,auto_retail_loan_del_rate_whi,mortgage_del_rate_all,mortgage_del_rate_coc,mortgage_del_rate_whi,afs_cred_all,afs_cred_coc,afs_cred_whi,del_afs_credit_rate_all,del_afs_credit_rate_coc,del_afs_credit_rate_whi,median_credit_score_all,median_credit_score_coc,median_credit_score_whi
4/1/2020,28161,30.5,n/a**,27.87,36.5,n/a**,37.7,1758,n/a**,n/a*,33.88,n/a**,37.07,n/a*,n/a**,n/a*,7.06,n/a**,6.67,1.27,n/a**,n/a*,n/a*,n/a**,n/a*,7,n/a**,7.38,n/a*,n/a**,n/a*,660,n/a**,663
4/1/2020,28163,40.86,44.36,32.58,46.29,49.42,39.33,1720,1674,n/a*,34.35,32.74,n/a*,22.86,23.64,n/a*,8,9.2,n/a*,10.34,7.69,n/a*,6,n/a*,n/a*,8.86,8.17,11.24,n/a*,n/a*,n/a*,636,625,654
4/1/2020,29001,25.16,n/a**,25.16,27.33,n/a**,27.33,3279,n/a**,3279,25.5,n/a**,25.5,10.61,n/a**,10.61,2.94,n/a**,2.94,1.87,n/a**,1.87,4.17,n/a**,4.17,5.9,n/a**,5.9,n/a*,n/a**,n/a*,690,n/a**,690
4/1/2020,29003,21.65,n/a**,21.65,26.77,n/a**,26.77,3476,n/a**,3476,26.33,n/a**,26.33,n/a*,n/a**,n/a*,4.83,n/a**,4.83,4.49,n/a**,4.49,2.9,n/a**,2.9,5.91,n/a**,5.91,n/a*,n/a**,n/a*,703,n/a**,703
4/1/2020,29005,16.67,n/a**,16.67,22.22,n/a**,22.22,n/a*,n/a**,n/a*,19.31,n/a**,19.31,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,2.78,n/a**,2.78,n/a*,n/a**,n/a*,733,n/a**,733
4/1/2020,29007,29.2,n/a**,29.02,34.11,n/a**,33.94,2192,n/a**,2233,22,n/a**,22,26.42,n/a**,26.42,6.94,n/a**,6.94,9.15,n/a**,9.15,8.43,n/a**,8.43,6.72,n/a**,6.74,n/a*,n/a**,n/a*,685,n/a**,686
4/1/2020,29009,30.91,n/a**,30.97,36.91,n/a**,36.98,1968,n/a**,1968,26.85,n/a**,26.85,22.39,n/a**,22.39,5.88,n/a**,5.88,4.88,n/a**,4.88,0.93,n/a**,0.93,4.91,n/a**,4.92,n/a*,n/a**,n/a*,672,n/a**,672
4/1/2020,29011,28.32,n/a**,28.32,33.53,n/a**,33.53,1453,n/a**,1453,27.49,n/a**,27.49,n/a*,n/a**,n/a*,5.33,n/a**,5.33,6.76,n/a**,6.76,n/a*,n/a**,n/a*,9.83,n/a**,9.83,n/a*,n/a**,n/a*,676,n/a**,676
4/1/2020,29013,25.98,n/a**,25.98,33.82,n/a**,33.82,2163,n/a**,2163,27.1,n/a**,27.1,n/a*,n/a**,n/a*,5.5,n/a**,5.5,8.24,n/a**,8.24,n/a*,n/a**,n/a*,6.37,n/a**,6.37,n/a*,n/a**,n/a*,699,n/a**,699
4/1/2020,29015,23.21,n/a**,23.21,30.36,n/a**,30.36,1545,n/a**,1545,28.15,n/a**,28.15,n/a*,n/a**,n/a*,3.29,n/a**,3.29,3.67,n/a**,3.67,3.33,n/a**,3.33,3.21,n/a**,3.21,n/a*,n/a**,n/a*,689,n/a**,689
4/1/2020,29017,31.88,n/a**,31.88,41.25,n/a**,41.25,3342,n/a**,3342,24.33,n/a**,24.33,n/a*,n/a**,n/a*,7.46,n/a**,7.46,7.69,n/a**,7.69,n/a*,n/a**,n/a*,8.13,n/a**,8.13,n/a*,n/a**,n/a*,669,n/a**,669
4/1/2020,29019,21.49,n/a**,21.17,25.64,n/a**,25.38,2202,n/a**,2266,23.87,n/a**,23.91,13.27,n/a**,13.23,3.66,n/a**,3.69,4.82,n/a**,4.85,2.06,n/a**,1.93,5.64,n/a**,5.55,9.72,n/a**,9.29,718,n/a**,720
4/1/2020,29021,31.86,n/a**,31.72,35.23,n/a**,35.12,1738,n/a**,1738,27.48,n/a**,27.57,16.58,n/a**,16.75,5.68,n/a**,5.72,4.29,n/a**,4.08,2.45,n/a**,2.48,6.37,n/a**,6.36,5.88,n/a**,5.95,675,n/a**,675
4/1/2020,29023,37.85,n/a**,37.67,47.81,n/a**,47.72,1997,n/a**,1969,29.89,n/a**,29.78,20.48,n/a**,20.73,7.67,n/a**,7.41,10.07,n/a**,9.82,4.23,n/a**,3.55,7.84,n/a**,7.91,10.17,n/a**,10.17,650,n/a**,650
4/1/2020,29025,22.97,n/a**,22.97,25,n/a**,25,n/a*,n/a**,n/a*,29.93,n/a**,29.93,n/a*,n/a**,n/a*,2.5,n/a**,2.5,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,4.73,n/a**,4.73,n/a*,n/a**,n/a*,689,n/a**,689
4/1/2020,29027,23.08,n/a**,23.08,31.52,n/a**,31.52,1815,n/a**,1815,25.45,n/a**,25.45,14.4,n/a**,14.4,3.6,n/a**,3.6,5.21,n/a**,5.21,1.4,n/a**,1.4,6.33,n/a**,6.33,n/a*,n/a**,n/a*,699,n/a**,699
4/1/2020,29029,24.86,n/a**,24.86,34.94,n/a**,34.94,2109,n/a**,2109,24.93,n/a**,24.93,13.33,n/a**,13.33,5.15,n/a**,5.15,2.79,n/a**,2.79,3.59,n/a**,3.59,5.11,n/a**,5.11,n/a*,n/a**,n/a*,712,n/a**,712
4/1/2020,29031,24.56,n/a**,24.45,31.16,n/a**,31.05,1731,n/a**,1715,25.73,n/a**,25.66,13.33,n/a**,13.39,4.6,n/a**,4.49,5.18,n/a**,5.19,3.38,n/a**,3.11,6.44,n/a**,6.44,6.25,n/a**,6.33,700,n/a**,701
4/1/2020,29033,23.65,n/a**,23.65,31.76,n/a**,31.76,n/a*,n/a**,n/a*,22.4,n/a**,22.4,n/a*,n/a**,n/a*,11.69,n/a**,11.69,3.77,n/a**,3.77,n/a*,n/a**,n/a*,4.73,n/a**,4.73,n/a*,n/a**,n/a*,692,n/a**,692
4/1/2020,29035,26.92,n/a**,26.92,36.54,n/a**,36.54,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,3.85,n/a**,3.85,n/a*,n/a**,n/a*,674,n/a**,674
4/1/2020,29037,22.72,n/a**,22.67,30.69,n/a**,30.65,1963,n/a**,1990,26.82,n/a**,26.82,14.19,n/a**,14.24,5.37,n/a**,5.27,3.24,n/a**,3.24,2.65,n/a**,2.65,5.32,n/a**,5.32,9.09,n/a**,9.09,701,n/a**,702
4/1/2020,29039,23.4,n/a**,23.4,28.19,n/a**,28.19,2933,n/a**,2933,26.09,n/a**,26.09,n/a*,n/a**,n/a*,5.32,n/a**,5.32,4.55,n/a**,4.55,n/a*,n/a**,n/a*,2.66,n/a**,2.66,n/a*,n/a**,n/a*,684,n/a**,684
4/1/2020,29041,14.44,n/a**,14.44,22.22,n/a**,22.22,n/a*,n/a**,n/a*,26.63,n/a**,26.63,n/a*,n/a**,n/a*,7.84,n/a**,7.84,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,3.33,n/a**,3.33,n/a*,n/a**,n/a*,716,n/a**,716
4/1/2020,29043,19.01,n/a**,19.01,25.52,n/a**,25.52,2292,n/a**,2292,26.27,n/a**,26.27,12.06,n/a**,12.06,4.52,n/a**,4.52,4.59,n/a**,4.59,1.78,n/a**,1.78,5.4,n/a**,5.4,6.85,n/a**,6.85,713,n/a**,713
4/1/2020,29045,29.79,n/a**,29.79,28.72,n/a**,28.72,n/a*,n/a**,n/a*,29.16,n/a**,29.16,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,4.26,n/a**,4.26,n/a*,n/a**,n/a*,680,n/a**,680
4/1/2020,29047,20.74,n/a**,20.75,26.44,n/a**,26.47,2045,n/a**,2045,25.61,n/a**,25.59,12.64,n/a**,12.65,4.85,n/a**,4.86,3.22,n/a**,3.22,1.79,n/a**,1.79,5.55,n/a**,5.54,8.37,n/a**,8.41,720,n/a**,720
4/1/2020,29049,25.22,n/a**,25.22,31.67,n/a**,31.67,2249,n/a**,2249,24.74,n/a**,24.74,15.69,n/a**,15.69,6.63,n/a**,6.63,3.08,n/a**,3.08,2.86,n/a**,2.86,5.87,n/a**,5.87,n/a*,n/a**,n/a*,702,n/a**,702
4/1/2020,29051,22.06,n/a**,22.07,28.39,n/a**,28.31,2228,n/a**,2235,22.83,n/a**,22.64,19.19,n/a**,19.27,3.44,n/a**,3.48,2.58,n/a**,2.6,1.08,n/a**,1.09,4.25,n/a**,4.21,3.92,n/a**,4,721,n/a**,721
4/1/2020,29053,24.15,n/a**,24.15,25.66,n/a**,25.66,2592,n/a**,2592,25.02,n/a**,25.02,28.85,n/a**,28.85,5.04,n/a**,5.04,3.67,n/a**,3.67,4.29,n/a**,4.29,4.91,n/a**,4.91,n/a*,n/a**,n/a*,704,n/a**,704
4/1/2020,29055,31.3,n/a**,31.3,42.44,n/a**,42.44,2006,n/a**,2006,28.33,n/a**,28.33,18.52,n/a**,18.52,7.23,n/a**,7.23,2.6,n/a**,2.6,4.21,n/a**,4.21,5.31,n/a**,5.31,n/a*,n/a**,n/a*,666,n/a**,666
4/1/2020,29057,22.22,n/a**,22.22,33.33,n/a**,33.33,n/a*,n/a**,n/a*,26.39,n/a**,26.39,n/a*,n/a**,n/a*,7.35,n/a**,7.35,5.66,n/a**,5.66,n/a*,n/a**,n/a*,7.41,n/a**,7.41,n/a*,n/a**,n/a*,693,n/a**,693
4/1/2020,29059,33.5,n/a**,33.5,39.41,n/a**,39.41,3633,n/a**,3633,35.05,n/a**,35.05,n/a*,n/a**,n/a*,7.34,n/a**,7.34,7.06,n/a**,7.06,5.45,n/a**,5.45,8.37,n/a**,8.37,n/a*,n/a**,n/a*,680,n/a**,680
4/1/2020,29061,26.02,n/a**,26.02,26.83,n/a**,26.83,n/a*,n/a**,n/a*,25.18,n/a**,25.18,n/a*,n/a**,n/a*,2.78,n/a**,2.78,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,5.69,n/a**,5.69,n/a*,n/a**,n/a*,706,n/a**,706
4/1/2020,29063,16.67,n/a**,16.67,21.67,n/a**,21.67,n/a*,n/a**,n/a*,23.55,n/a**,23.55,n/a*,n/a**,n/a*,1.79,n/a**,1.79,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,8.33,n/a**,8.33,n/a*,n/a**,n/a*,716,n/a**,716
4/1/2020,29065,24.7,n/a**,24.8,27.89,n/a**,28,3062,n/a**,3062,28.83,n/a**,29.01,n/a*,n/a**,n/a*,3.94,n/a**,3.97,6.38,n/a**,6.38,5.36,n/a**,5.36,5.58,n/a**,5.6,n/a*,n/a**,n/a*,683,n/a**,682
4/1/2020,29067,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*
4/1/2020,29069,39.07,n/a**,39.07,48.2,n/a**,48.2,1742,n/a**,1742,30.78,n/a**,30.78,15.52,n/a**,15.52,10.56,n/a**,10.56,4.91,n/a**,4.91,2.47,n/a**,2.47,3.61,n/a**,3.61,n/a*,n/a**,n/a*,639,n/a**,639
4/1/2020,29071,23.54,n/a**,23.44,30.82,n/a**,30.74,1672,n/a**,1672,26.06,n/a**,26.06,13.18,n/a**,13.18,5.91,n/a**,5.91,3.75,n/a**,3.75,2.2,n/a**,2.2,6.03,n/a**,6.04,5.94,n/a**,5.94,701,n/a**,701
4/1/2020,29073,19.11,n/a**,19.18,24.39,n/a**,24.08,2529,n/a**,2612,22.97,n/a**,22.97,n/a*,n/a**,n/a*,2.65,n/a**,2.65,4.3,n/a**,4.3,4.55,n/a**,4.55,5.69,n/a**,5.71,n/a*,n/a**,n/a*,721,n/a**,723
4/1/2020,29075,19.61,n/a**,19.61,24.51,n/a**,24.51,n/a*,n/a**,n/a*,21.99,n/a**,21.99,n/a*,n/a**,n/a*,3.51,n/a**,3.51,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,3.92,n/a**,3.92,n/a*,n/a**,n/a*,723,n/a**,723
4/1/2020,29077,25.96,n/a**,25.82,31.14,n/a**,30.95,2216,n/a**,2216,27.5,n/a**,27.54,17.44,n/a**,17.4,5.41,n/a**,5.42,4.33,n/a**,4.36,1.91,n/a**,1.85,5.85,n/a**,5.85,10.7,n/a**,10.82,689,n/a**,690
4/1/2020,29079,21.83,n/a**,21.83,29.58,n/a**,29.58,n/a*,n/a**,n/a*,26.14,n/a**,26.14,n/a*,n/a**,n/a*,2.53,n/a**,2.53,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,3.52,n/a**,3.52,n/a*,n/a**,n/a*,703,n/a**,703
4/1/2020,29081,23.08,n/a**,23.08,26.15,n/a**,26.15,n/a*,n/a**,n/a*,26.03,n/a**,26.03,n/a*,n/a**,n/a*,4.41,n/a**,4.41,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,6.15,n/a**,6.15,n/a*,n/a**,n/a*,706,n/a**,706
4/1/2020,29083,25.33,n/a**,25.33,33.07,n/a**,33.07,1864,n/a**,1864,23.1,n/a**,23.1,n/a*,n/a**,n/a*,3.78,n/a**,3.78,5.56,n/a**,5.56,1.11,n/a**,1.11,8,n/a**,8,n/a*,n/a**,n/a*,693,n/a**,693
4/1/2020,29085,24.58,n/a**,24.58,36.44,n/a**,36.44,n/a*,n/a**,n/a*,22.63,n/a**,22.63,n/a*,n/a**,n/a*,1.89,n/a**,1.89,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,5.93,n/a**,5.93,n/a*,n/a**,n/a*,692,n/a**,692
4/1/2020,29087,24.24,n/a**,24.24,33.33,n/a**,33.33,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,10.61,n/a**,10.61,n/a*,n/a**,n/a*,698,n/a**,698
4/1/2020,29089,19.59,n/a**,19.59,24.32,n/a**,24.32,n/a*,n/a**,n/a*,25.29,n/a**,25.29,n/a*,n/a**,n/a*,4.48,n/a**,4.48,2.94,n/a**,2.94,n/a*,n/a**,n/a*,2.7,n/a**,2.7,n/a*,n/a**,n/a*,708,n/a**,708
4/1/2020,29091,30.44,n/a**,30.32,36.22,n/a**,36.12,2154,n/a**,2158,29.02,n/a**,29.02,15.07,n/a**,15.07,7.96,n/a**,7.96,8.08,n/a**,8.08,3.64,n/a**,3.64,6.12,n/a**,6.13,n/a*,n/a**,n/a*,672,n/a**,672
4/1/2020,29093,33.33,n/a**,33.33,41.81,n/a**,41.81,1220,n/a**,1220,26.75,n/a**,26.75,n/a*,n/a**,n/a*,5.26,n/a**,5.26,4.84,n/a**,4.84,n/a*,n/a**,n/a*,5.08,n/a**,5.08,n/a*,n/a**,n/a*,671,n/a**,671
4/1/2020,29095,32.31,55.76,23.19,39.49,62.43,30.19,2276,2463,2083,28.39,38.68,25.55,15.11,24.04,10.84,6.18,10.8,4.75,5.23,10.73,3.65,2.72,7.61,2.05,7.11,9.81,5.71,11.41,9.66,12.83,674,563,709
4/1/2020,29097,30.14,n/a**,30.14,35.44,n/a**,35.42,2166,n/a**,2149,27.54,n/a**,27.55,15.45,n/a**,15.2,5.96,n/a**,5.93,6.4,n/a**,6.45,2.58,n/a**,2.62,6.22,n/a**,6.31,9.02,n/a**,9.02,674,n/a**,674
4/1/2020,29099,24.46,n/a**,24.43,31.38,n/a**,31.36,1981,n/a**,1971,27.11,n/a**,27.11,12.15,n/a**,12.02,5.08,n/a**,5.09,3.78,n/a**,3.79,3.15,n/a**,3.15,6.54,n/a**,6.55,7.86,n/a**,7.86,701,n/a**,701
4/1/2020,29101,23.53,n/a**,23.53,29.92,n/a**,29.92,2272,n/a**,2272,27.27,n/a**,27.27,15.44,n/a**,15.44,2.84,n/a**,2.84,2.52,n/a**,2.52,2.3,n/a**,2.3,4.6,n/a**,4.6,n/a*,n/a**,n/a*,692,n/a**,692
4/1/2020,29103,21.31,n/a**,21.31,26.23,n/a**,26.23,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,4.92,n/a**,4.92,n/a*,n/a**,n/a*,722,n/a**,722
4/1/2020,29105,28.15,n/a**,28.15,31.99,n/a**,31.99,2037,n/a**,2037,34.03,n/a**,34.03,26.83,n/a**,26.83,7.77,n/a**,7.77,5.04,n/a**,5.04,4.88,n/a**,4.88,7.52,n/a**,7.52,n/a*,n/a**,n/a*,673,n/a**,673
4/1/2020,29107,25.55,n/a**,25.55,33.39,n/a**,33.39,2606,n/a**,2606,28.38,n/a**,28.38,12.99,n/a**,12.99,5.25,n/a**,5.25,4.87,n/a**,4.87,2.1,n/a**,2.1,6.2,n/a**,6.2,n/a*,n/a**,n/a*,684,n/a**,684
4/1/2020,29109,26.83,n/a**,26.83,33.28,n/a**,33.28,1599,n/a**,1599,27.65,n/a**,27.65,25,n/a**,25,6.64,n/a**,6.64,4.19,n/a**,4.19,3.5,n/a**,3.5,6.28,n/a**,6.28,n/a*,n/a**,n/a*,679,n/a**,679
4/1/2020,29111,26.13,n/a**,26.13,35.14,n/a**,35.14,n/a*,n/a**,n/a*,21.08,n/a**,21.08,n/a*,n/a**,n/a*,4,n/a**,4,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,0.9,n/a**,0.9,n/a*,n/a**,n/a*,660,n/a**,660
4/1/2020,29113,24.51,n/a**,24.51,33.96,n/a**,33.96,1447,n/a**,1447,26.47,n/a**,26.47,13.91,n/a**,13.91,5.32,n/a**,5.32,4.49,n/a**,4.49,3.47,n/a**,3.47,6.7,n/a**,6.7,11.48,n/a**,11.48,692,n/a**,692
4/1/2020,29115,25.14,n/a**,25.14,26.78,n/a**,26.78,n/a*,n/a**,n/a*,26.93,n/a**,26.93,n/a*,n/a**,n/a*,8.33,n/a**,8.33,4.92,n/a**,4.92,n/a*,n/a**,n/a*,4.37,n/a**,4.37,n/a*,n/a**,n/a*,707,n/a**,707
4/1/2020,29117,25.49,n/a**,25.49,27.94,n/a**,27.94,1639,n/a**,1639,22.63,n/a**,22.63,n/a*,n/a**,n/a*,4.17,n/a**,4.17,4.41,n/a**,4.41,n/a*,n/a**,n/a*,8.33,n/a**,8.33,n/a*,n/a**,n/a*,696,n/a**,696
4/1/2020,29119,39.07,n/a**,35.78,43.38,n/a**,41.28,1496,n/a**,1571,30.79,n/a**,29.79,n/a*,n/a**,n/a*,6.67,n/a**,6.8,4.35,n/a**,3.26,n/a*,n/a**,n/a*,3.64,n/a**,4.13,n/a*,n/a**,n/a*,645,n/a**,652
4/1/2020,29121,24.14,n/a**,24.14,28.74,n/a**,28.74,1799,n/a**,1799,26.87,n/a**,26.87,n/a*,n/a**,n/a*,5.26,n/a**,5.26,6.19,n/a**,6.19,4.62,n/a**,4.62,6.9,n/a**,6.9,n/a*,n/a**,n/a*,693,n/a**,693
4/1/2020,29123,26.74,n/a**,26.74,38.5,n/a**,38.5,1995,n/a**,1995,24.71,n/a**,24.71,n/a*,n/a**,n/a*,4.21,n/a**,4.21,2.56,n/a**,2.56,n/a*,n/a**,n/a*,6.95,n/a**,6.95,n/a*,n/a**,n/a*,687,n/a**,687
4/1/2020,29125,24.19,n/a**,24.19,30.65,n/a**,30.65,n/a*,n/a**,n/a*,24.3,n/a**,24.3,n/a*,n/a**,n/a*,6,n/a**,6,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,3.23,n/a**,3.23,n/a*,n/a**,n/a*,692,n/a**,692
4/1/2020,29127,25.21,n/a**,25.21,32.98,n/a**,32.98,2048,n/a**,2048,24.22,n/a**,24.22,18.07,n/a**,18.07,2.59,n/a**,2.59,6.4,n/a**,6.4,3.45,n/a**,3.45,3.78,n/a**,3.78,n/a*,n/a**,n/a*,700,n/a**,700
4/1/2020,29129,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*
4/1/2020,29131,30.83,n/a**,30.83,39.38,n/a**,39.38,2167,n/a**,2167,26.78,n/a**,26.78,n/a*,n/a**,n/a*,5.46,n/a**,5.46,4.32,n/a**,4.32,2.33,n/a**,2.33,4.15,n/a**,4.15,n/a*,n/a**,n/a*,675,n/a**,675
4/1/2020,29133,43.39,n/a**,37.86,53.44,n/a**,50.49,1867,n/a**,1743,29.66,n/a**,n/a*,n/a*,n/a**,n/a*,7.25,n/a**,n/a*,9.23,n/a**,n/a*,n/a*,n/a**,n/a*,6.88,n/a**,7.77,n/a*,n/a**,n/a*,622,n/a**,648
4/1/2020,29135,19.23,n/a**,19.23,26.5,n/a**,26.5,2359,n/a**,2359,26.78,n/a**,26.78,n/a*,n/a**,n/a*,5.23,n/a**,5.23,3.81,n/a**,3.81,2.56,n/a**,2.56,5.98,n/a**,5.98,n/a*,n/a**,n/a*,704,n/a**,704
4/1/2020,29137,25.19,n/a**,25.19,26.67,n/a**,26.67,n/a*,n/a**,n/a*,29.5,n/a**,29.5,n/a*,n/a**,n/a*,6.25,n/a**,6.25,7.46,n/a**,7.46,n/a*,n/a**,n/a*,6.67,n/a**,6.67,n/a*,n/a**,n/a*,697,n/a**,697
4/1/2020,29139,27.23,n/a**,27.23,35.08,n/a**,35.08,1199,n/a**,1199,22.23,n/a**,22.23,n/a*,n/a**,n/a*,3.61,n/a**,3.61,4.23,n/a**,4.23,n/a*,n/a**,n/a*,2.62,n/a**,2.62,n/a*,n/a**,n/a*,675,n/a**,675
4/1/2020,29141,23.87,n/a**,24.06,31.56,n/a**,31.82,2024,n/a**,2024,25.82,n/a**,26,n/a*,n/a**,n/a*,5.66,n/a**,5.71,4.55,n/a**,4.62,0,n/a**,0,3.18,n/a**,3.21,n/a*,n/a**,n/a*,687,n/a**,685
4/1/2020,29143,38.93,n/a**,38.93,50.82,n/a**,50.82,2252,n/a**,2252,27.41,n/a**,27.41,n/a*,n/a**,n/a*,5.75,n/a**,5.75,8.33,n/a**,8.33,7.27,n/a**,7.27,6.97,n/a**,6.97,n/a*,n/a**,n/a*,649,n/a**,649
4/1/2020,29145,26.26,n/a**,26.33,32.61,n/a**,32.7,1958,n/a**,1958,28.99,n/a**,28.97,19.86,n/a**,19.86,5.86,n/a**,5.88,4.49,n/a**,4.51,1.22,n/a**,1.22,5.59,n/a**,5.61,6.78,n/a**,6.78,675,n/a**,675
4/1/2020,29147,20.83,n/a**,20.83,24.31,n/a**,24.31,2854,n/a**,2854,21.85,n/a**,21.85,10.91,n/a**,10.91,5.66,n/a**,5.66,9.18,n/a**,9.18,6.78,n/a**,6.78,4.86,n/a**,4.86,n/a*,n/a**,n/a*,716,n/a**,716
4/1/2020,29149,25.4,n/a**,25.4,34.92,n/a**,34.92,n/a*,n/a**,n/a*,26.8,n/a**,26.8,n/a*,n/a**,n/a*,1.96,n/a**,1.96,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1.59,n/a**,1.59,n/a*,n/a**,n/a*,671,n/a**,671
4/1/2020,29151,17.28,n/a**,17.28,23.56,n/a**,23.56,n/a*,n/a**,n/a*,20.25,n/a**,20.25,n/a*,n/a**,n/a*,2.56,n/a**,2.56,5.8,n/a**,5.8,7.55,n/a**,7.55,2.09,n/a**,2.09,n/a*,n/a**,n/a*,743,n/a**,743
4/1/2020,29153,30.85,n/a**,31.46,35.11,n/a**,34.83,n/a*,n/a**,n/a*,25.96,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,2.13,n/a**,2.25,n/a*,n/a**,n/a*,673,n/a**,673
4/1/2020,29155,50,n/a**,50,58.72,n/a**,59.26,2336,n/a**,2198,38.46,n/a**,39.23,n/a*,n/a**,n/a*,10,n/a**,11.32,9.21,n/a**,10,n/a*,n/a**,n/a*,7.34,n/a**,8.02,n/a*,n/a**,n/a*,597,n/a**,594
4/1/2020,29157,21.43,n/a**,21.43,28.21,n/a**,28.21,1726,n/a**,1726,24.47,n/a**,24.47,n/a*,n/a**,n/a*,4.73,n/a**,4.73,5.41,n/a**,5.41,4.65,n/a**,4.65,2.5,n/a**,2.5,n/a*,n/a**,n/a*,707,n/a**,707
4/1/2020,29159,27.53,n/a**,28.79,31.1,n/a**,31.78,1320,n/a**,1329,26,n/a**,25.76,12.86,n/a**,13.64,6.46,n/a**,6.62,9.48,n/a**,9.64,3.68,n/a**,3.8,4.98,n/a**,5.32,n/a*,n/a**,n/a*,686,n/a**,683
4/1/2020,29161,22.81,n/a**,23.23,27.43,n/a**,27.51,2524,n/a**,2284,24.54,n/a**,24.73,13.27,n/a**,13.76,5.81,n/a**,5.73,2.93,n/a**,2.5,3.45,n/a**,3.55,4.94,n/a**,4.78,n/a*,n/a**,n/a*,697,n/a**,696
4/1/2020,29163,32.23,n/a**,32.23,40.08,n/a**,40.08,2060,n/a**,2060,27.24,n/a**,27.24,n/a*,n/a**,n/a*,3.97,n/a**,3.97,3.45,n/a**,3.45,n/a*,n/a**,n/a*,5.37,n/a**,5.37,n/a*,n/a**,n/a*,669,n/a**,669
4/1/2020,29165,18.22,n/a*,18.05,21.89,n/a*,21.62,2363,n/a*,2331,23.43,n/a*,23.43,11.01,n/a*,11.04,4.61,n/a*,4.46,3.74,n/a*,3.77,2.54,n/a*,2.56,4.32,n/a*,4.23,9.59,n/a*,9.86,741,n/a*,741
4/1/2020,29167,29.46,n/a**,29.46,36.24,n/a**,36.24,2629,n/a**,2629,29.73,n/a**,29.73,23.6,n/a**,23.6,7.3,n/a**,7.3,4.19,n/a**,4.19,6.3,n/a**,6.3,5.62,n/a**,5.62,n/a*,n/a**,n/a*,683,n/a**,683
4/1/2020,29169,24.36,n/a**,24.06,30.8,n/a**,30.24,2116,n/a**,2178,37.1,n/a**,33.74,16.8,n/a**,15.38,5.85,n/a**,6.2,3.78,n/a**,2.39,0,n/a**,0,6.73,n/a**,6.84,n/a*,n/a**,n/a*,673,n/a**,677
4/1/2020,29171,16.46,n/a**,16.46,24.05,n/a**,24.05,n/a*,n/a**,n/a*,14.86,n/a**,14.86,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,3.8,n/a**,3.8,n/a*,n/a**,n/a*,753,n/a**,753
4/1/2020,29173,22.22,n/a**,22.22,29.01,n/a**,29.01,n/a*,n/a**,n/a*,30.43,n/a**,30.43,n/a*,n/a**,n/a*,6.82,n/a**,6.82,4.11,n/a**,4.11,n/a*,n/a**,n/a*,6.79,n/a**,6.79,n/a*,n/a**,n/a*,691,n/a**,691
